place_name,place_img,place_map,category,city,rating,price,gabungan
Bukit Lintang Sewu,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/133.%20Bukit%20Lintang%20Sewu/main/%40gunawanwicaksana28-1.jpg,https://www.google.com/maps/search/Bukit+Lintang+Sewu,"Cagar Alam,Taman Hiburan",Yogyakarta,4.5,2000.0,bukit lintang sewu berasal ketika malam hari di bukit terlihat ribuan bintang â bintang yang membentang luas di angkasa bahasa jawa bukit seribu bintang bukit lintang sewu lintang bintang sewu seribu pemandangan alam yang tidak kalah mempesona membuat bukit langit sewu menjadi tempat favorit bagi pecinta alam menuju bukit pengunjung disuguhkan dengan pepohonan pinus tetapi pengunjung disuguhkan panorama hutan kayu putih yang menjadi keunikan tempat wisata diatas pohon kayu putih terdapat burung alap alap yang melintas diatas pohonnya selain pengunjung dimanjakan dengan deretan pegunungan seperti gunung merbabu gunung sumbing menoreh gunung merapi cagar alam taman hiburan yogyakarta
Bukit Panguk Kediwung,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/134.%20Bukit%20Panguk%20Kediwung/main/dimaaas.23-e1513281224955.jpg,https://www.google.com/maps/search/Bukit+Panguk+Kediwung,"Budaya,Cagar Alam",Yogyakarta,4.5,250000.0,bukit panguk kediwung destinasi wisata yang terletak di kabupaten karanganyar jawa tengah indonesia bukit menawarkan pemandangan alam yang spektakuler dengan panorama pegunungan lembah yang indah pengunjung mencapai puncak bukit melalui tangga batu yang terjal di puncaknya terdapat bale bale tradisional jawa yang menjadi tempat istirahat yang nyaman dari sini pengunjung menikmati pemandangan matahari terbit terbenam yang memukau bukit panguk kediwung tempat yang populer untuk wisatawan yang mencari ketenangan keindahan alam suasana yang sejuk damai budaya cagar alam yogyakarta
Bukit Wisata Pulepayung,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/135.%20Bukit%20Wisata%20Pulepayung/main/bukit-wisata-pulepayung-obyek-wisata-baru-di-jogja-yang-kekinian-dan-anti-mainstream.jpg,https://www.google.com/maps/search/Bukit+Wisata+Pulepayung,Cagar Alam,Yogyakarta,4.5,10000.0,bukit wisata pulepayung destinasi wisata yang terletak di sleman yogyakarta indonesia bukit menawarkan pemandangan alam yang menakjubkan dengan hamparan sawah hijau panorama pegunungan yang memukau pengunjung menikmati keindahan alam dari atas bukit menikmati udara segar yang menyejukkan terdapat spot spot foto yang menarik seperti ayunan gantung jembatan bambu bukit wisata pulepayung cocok untuk wisatawan yang mencari tempat yang tenang damai untuk bersantai sambil menikmati panorama alam yang memikat cagar alam yogyakarta
Bunker Kaliadem Merapi,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/136.%20Bunker%20Kaliadem%20Merapi/main/Bunker-Kaliadem-Kaliurang.jpg,https://www.google.com/maps/search/Bunker+Kaliadem+Merapi,Cagar Alam,Yogyakarta,4.5,3000.0,bunker kaliadem merupakan objek wisata yang terletak di lereng selatan gunung merapi destinasi wisata menyimpan jejak erupsi gunung tersebut terutama tahun 2006 2010 lokasi fenomenal tersebut berada di ketinggian dari 2 000 meter di atas permukaan laut berada di kabupaten sleman wisatawan diajak menyaksikan kegagahan merapi dari jarak lima kilometer kawasan memadukan sejarah keindahaan keunikan alam gunung merapi dengan fenomena vulkaniknya cagar alam yogyakarta
Desa Wisata Kalibiru,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/137.%20Desa%20Wisata%20Kalibiru/main/indahnya-kali-biru-kulon-progo.jpeg,https://www.google.com/maps/search/Desa+Wisata+Kalibiru,"Budaya,Cagar Alam",Yogyakarta,4.4,10000.0,desa wisata kalibiru destinasi wisata alam yang terkenal dengan keindahan pemandangan alamnya desa menawarkan pengalaman yang menenangkan dekat dengan alam aktivitas outdoor yang menarik budaya cagar alam yogyakarta
Desa Wisata Kelor,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/138.%20Desa%20Wisata%20Kelor/main/desa-wisata-kelor-sleman.jpg,https://www.google.com/maps/search/Desa+Wisata+Kelor,"Desa Wisata,Taman Hiburan",Yogyakarta,4.4,0.0,desa wisata kelor merupakan salah satu desa yang di kabupaten sleman yang sedang dikembangkan menjadi desa wisata desa wisata kelor menawarkan suasana pedesaan yang penduduknya bermata pencaharian petani peternak budidaya jamur tanaman hijau yang membentang luas dengan pemandangan alam yang asri desa wisata kelor memiliki masyarakat yang ramah memiliki lingkungan desa yang nyaman desa kelor memiliki sungai air di sungai tersebut jernih indah desa wisata taman hiburan yogyakarta
Desa Wisata Pulesari ,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/139.%20Desa%20Wisata%20Pulesari/main/Desa-Wisata-Pulesari.jpg,https://www.google.com/maps/search/Desa+Wisata+Pulesari+,"Desa Wisata,Taman Hiburan",Yogyakarta,4.4,0.0,desa wisata pulesari semakin menambah deretan profil desa wisata di jogja yang lahir dari kesadaran masyarakat atas potensi lokal yang dimiliki baik dari sisi ragam budaya pesona alam sekitar kazanah kuliner maupun nilai sejarah budaya yang semuanya dikemas keseruan wisata lokasi desa wisata pulesari berada di kabupaten sleman daerah istimewa yogyakarta diy yang notabene kabupaten yang dianugerahi sekali tempat wisata kehadiran desa wisata pulesari seakan menjadi penambal dari puzle wisata yang lengkap inilah review desa wisata pulosari referensi awal untuk menentukan lokasi liburan nanti desa wisata taman hiburan yogyakarta
Desa Wisata Sungai Code Jogja Kota,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/140.%20Desa%20Wisata%20Sungai%20Code%20Jogja%20Kota/main/6370b1723ba0a.jpg,https://www.google.com/maps/search/Desa+Wisata+Sungai+Code+Jogja+Kota,"Budaya,Taman Hiburan",Yogyakarta,5.0,0.0,kampung code berada di kelurahan kotabaru kecamatan gondokusuman kota yogyakarta lokasi persisnya di rt 01 rw 01 di sebelah selatan jembatan gondolayu di jl jenderal sudirman di sebelah timur bantaran kali code yang membelah kota yogyakarta kampung code terletak persis di bantaran kali code yang memanjang ke arah selatan dengan kontur tanah bertebing dari atas ke bawah di bagian atas yang mepet jl faridan m noto sebagian besar digunakan warga untuk usaha jasa jual beli ban mobil sedangkan di bagian bawah menjadi tempat pemukiman warga kampung code yang tadinya kampung biasa menjelma menjadi karya seni berkat jasa seorang arsitek sekaligus pemuka agama katolik romo yb manguwijaya budaya taman hiburan yogyakarta
Goa Cerme,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/141.%20Goa%20Cerme/main/5d11bbb8acc80.jpg,https://www.google.com/maps/search/Goa+Cerme,"Budaya,Cagar Alam",Yogyakarta,4.4,3000.0,gua cerme gua bersejarah sekaligus tempat wisata yang terletak di dusun srunggo desa selopamioro kecamatan imogiri kabupaten bantul sekitar 20 km selatan kota yogyakarta gua cerme memiliki panjang 1 5 km yang tembus sendang di wilayah panggang di dusun ploso desa giritirto kecamatan purwosari kabupaten gunungkidul ndi samping gua cerme di sekitarnya terdapat gua yang kecil seperti goa dalang goa ledek goa badut goa kaum yang sering digunakan untuk bersemedi untuk mencapai gua terdapat tangga setinggi 759 m kata cerme berasal dari kata ceramah yang mengisyaratkan pembicaraan yang dilakukan walisongo gua cerme dulunya digunakan walisongo untuk menyebarkan agama islam di jawa selain gua cerme digunakan untuk membahas rencana pendirian masjid agung demak senin selasa wage selalu diadakan upacara syukuran untuk meminta berkah tuhan budaya cagar alam yogyakarta
Goa Jomblang,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/142.%20Goa%20Jomblang/main/drg.dentadio.jpg,https://www.google.com/maps/search/Goa+Jomblang,"Budaya,Cagar Alam",Yogyakarta,4.6,500000.0,goa jomblang destinasi wisata yang terletak di yogyakarta indonesia goa terkenal dengan keindahan alamnya yang menakjubkan goa jomblang memiliki lubang vertikal yang dinding batu kapur yang menjulang tinggi pengunjung turun ke goa melalui teknik rappelling menemukan keindahan stalaktit stalagmit yang menghiasi ruangannya cahaya alami yang memasuki goa melalui lubang di atas menciptakan pemandangan yang magis pengalaman menjelajahi kegelapan goa memberikan pengalaman yang tak terlupakan bagi pengunjung budaya cagar alam yogyakarta
Goa Pindul ,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/143.%20Goa%20Pindul/main/106921857_2692730127668337_6628211008296078543_n.jpg,https://www.google.com/maps/search/Goa+Pindul+,"Budaya,Cagar Alam",Yogyakarta,4.5,40000.0,gua pindul objek wisata berupa gua yang terletak di desa bejiharjo kecamatan karangmojo kabupaten gunungkidul gua pindul dikenal cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di gua kegiatan dikenal dengan istilah cave tubing budaya cagar alam yogyakarta
Goa Rancang Kencono,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/144.%20Goa%20Rancang%20Kencono/main/goa-rancang-kencono.jpeg,https://www.google.com/maps/search/Goa+Rancang+Kencono,"Budaya,Cagar Alam",Yogyakarta,4.3,5000.0,goa rancang kencono yang terletak di padukuhan menggoran desa bleberan kecamatan playen gunungkidul yogyakarta merupakan salah satu goa yang yang dihuni manusia prasejarah modern diperkirakan goa yang terletak di kawasan air terjun sri getuk dihuni sejak 3000 tahun dari buku ragam warisan budaya cagar budaya gunungkidul yang ditulis winarsih kepala seksi kepurbakalaan permuseuman bidang pelestarian warisan nilai budaya dinas kebudayaan gunungkidul arkeologi ugm yogyakarta tahun 2001 melakukan penelitian tersebut goa rancang kencono dihuni manusia sejak 3000 tahun yang dengan bukti temuan tulang manusia budaya cagar alam yogyakarta
Grojogan Watu Purbo Bangunrejo,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/145.%20Grojogan%20Watu%20Purbo%20Bangunrejo/main/grojogan-watupurbo.jpg,https://www.google.com/maps/search/Grojogan+Watu+Purbo+Bangunrejo,"Cagar Alam,Taman Hiburan",Yogyakarta,4.5,10000.0,objek wisata tak grojogan watu purbo yang berada di bangunrejo merdikorejo kecamatan tempel objek wisata sekitar setahun terakhir cukup populer di kalangan wisatawan memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan wisatawan yang datang rata rata menjadikan air terjun latar untuk swafoto pemandangannya yang dinilai instagramable grojokan watu purbo tepatnya berlokasi di aliran kali krisak yang merupakan jalur dari lahar dingin yang mengalir dari gunung merapi pemandangan kawasan eksotis dikepung pepohonan asri hamparan sawah munculnya air terjun grojogan berasal dari enam dam dengan ketinggian bervariasi tak dari 10 meter cagar alam taman hiburan yogyakarta
Hutan Pinus Pengger,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/146.%20Hutan%20Pinus%20Pengger/main/54414-hutan-pengger.jpg,https://www.google.com/maps/search/Hutan+Pinus+Pengger,"Cagar Alam,Taman Hiburan",Yogyakarta,4.5,3000.0,hutan pinus pengger mudah dijangkau terletak dipinggir jalan patuk dlingo km 4 5 nwalaupun terdengar asing dikalangan penyuka jalan jalan objek wisata hutan pinus pengger terbilang cukup populer tempat dirasa asing baru dibuka secara resmi tanggal 7 april 2016 hutan pinus digemari pencipta objek wisata objek wisata menyuguhkan pemandangan alam yang indah cagar alam taman hiburan yogyakarta
Jogja Exotarium,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/147.%20Jogja%20Exotarium/main/20180705_131758.jpg,https://www.google.com/maps/search/Jogja+Exotarium,Taman Hiburan,Yogyakarta,4.4,20000.0,di yogyakarta tepatnya di sleman satu tempat wisata edukasi yang patut dikunjungi namanya jogja exotarium â terdengar unik kan sebenarnya tempat merupakan taman hewan berskala kecil koleksi hewannya beragam diajak berinteraksi secara langsung taman hiburan yogyakarta
Jurang Tembelan Kanigoro,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/148.%20Jurang%20Tembelan%20Kanigoro/main/jurang-Tembelan-Mangunan-Jogja.jpg,https://www.google.com/maps/search/Jurang+Tembelan+Kanigoro,"Cagar Alam,Taman Hiburan",Yogyakarta,4.5,2500.0,jurang tembelan kanigoro berada di desa wisata mangunan dlingo bantul familiar dengan desa mangunan kawasan memang memiliki tempat wisata bagus yang murah termasuk jurang tembelan kanigoro yang berada tidak jauh dari kebun buah mangunan bukit panguk kediwung dari jogja arahkan kendaraan menuju jalan imogiri timur setelah di pertigaan dekat pasar imogiri ikuti arah menuju mangunan untuk menuju ke sana cek terlebih dahulu kondisi kendaraan jalanan yang naik turun tikungan tajam diwaspadai bagi yang menggunakan kendaraan besar seperti bus diharapkan memutar melewati bukit bintang gunung kidul selain selalu berhati hati tetap fokus selama berkendara cagar alam taman hiburan yogyakarta
Lava Bantal,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/149.%20Lava%20Bantal/main/Lava-Bantal-1200x900.jpg,https://www.google.com/maps/search/Lava+Bantal,"Budaya,Cagar Alam",Yogyakarta,4.4,5000.0,wilayah diy menawarkan sejumlah potensi wisata terlebih pariwisata berbasis sungai salah satunya yang kini menjadi salah satu favorut wisatawan lava bantal yang berada di kecamatan berbah kabupaten sleman sesuai namanya objek wisata menawarkan batuan yang diduga berasal dari lava pijar dari gunung api bawah laut yang mengering selama kurun waktu ratusan tahun terhampar di sungai opak batuan tersebut menjadi pemandangan unik yang mampu menyita perhatian pelancong konon keberadaan lava bantal berkontribusi besar terbentuknya pulau jawa fenomena alam seperti yang terjadi di lava bantal jarang terjadi di pulau jawa fenomena sejenis ditemukan di karangsambung kebumen ciletuh jawa barat di berbah diy dengan latar belakang sejarah geologi yang panjang sejak 2 oktober 2014 silam pemerintah telah menetapkan objek wisata geo heritage artinya keunikan geologis yang di objek wisata tersebut tergolong objek yang dilindungi pemerintah budaya cagar alam yogyakarta
Ledok Sambi,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/150.%20Ledok%20Sambi/main/a8d7079d-d3a9-4ca4-a1ba-69fde0ff548d_xs.jpg,https://www.google.com/maps/search/Ledok+Sambi,Cagar Alam,Yogyakarta,4.6,0.0,desa wisata ledok sambi merupakan desa yang mempunyai nuansa alami asli jogja yang berlokasi dekat dengan gunung merapi berada di jl kaliurang km 19 2 padukuhan sambi desa pakembinangun kec pakem kabupaten sleman daerah istimewa yogyakarta pemandangan alam yang indah memberikan kesejukan kesegaran ketentraman hati sepanjang mata memandang di desa wisata anda disuguhkan bentangan luasnya persawahan yang alami asri pepohonan yang hijau nan rindang kejernihan air yang dimiliki wilayah desa wisata ledok sambi rumah rumah tradisional khas jogja yang luas dijadikan tempat bermain sambil menikmati udara sejuk yang menenangkan hati jiwa pikiran cagar alam yogyakarta
Museum Ullen Sentalu,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/151.%20Museum%20Ullen%20Sentalu/main/ullen_teaser_46_201901171654348z7kfe-transformed.jpeg,https://www.google.com/maps/search/Museum+Ullen+Sentalu,Budaya,Yogyakarta,4.7,100000.0,mengunjungi museum ullen sentalu memberikan pengalaman yang mendalam kekayaan budaya jawa pengunjung menikmati pameran seni yang indah belajar tradisi kehidupan jawa mendalami cerita cerita sejarah legenda yang terkait dengan jawa budaya yogyakarta
Pantai Baron,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/152.%20Pantai%20Baron/main/637765a9d2b35.jpg,https://www.google.com/maps/search/Pantai+Baron,"Bahari,Cagar Alam",Yogyakarta,4.4,10000.0,pantai baron terletak di gunungkidul yogyakarta menawarkan pesona alam yang memikat dengan pasir putih yang halus air laut yang jernih pemandangan yang menakjubkan pantai menjadi daya tarik bagi wisatawan lokal maupun internasional selain menikmati keindahan pantai pengunjung menjelajahi gua gua yang berdekatan melihat kapal kapal nelayan yang berlabuh di sepanjang pantai pantai baron terkenal dengan ombaknya yang cukup tinggi sehingga menjadi tempat yang ideal bagi peselancar yang mencari tantangan keindahan alam kegiatan menarik budaya lokal yang kaya membuat pantai baron menjadi destinasi yang tidak boleh dilewatkan di yogyakarta bahari cagar alam yogyakarta
Pantai Drini,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/153.%20Pantai%20Drini/main/Pantai-Drini-Gunung-Kidul-Jogja.jpg,https://www.google.com/maps/search/Pantai+Drini,"Bahari,Cagar Alam",Yogyakarta,4.5,10000.0,pantai drini pantai yang terletak di gunungkidul yogyakarta pantai menawarkan keindahan alam yang memesona dengan pasir putihnya yang halus ombak yang tenang pemandangan pantai yang dihiasi dengan tebing tebing karang menjadikan pantai drini menarik bagi pengunjung selain suasana pantai yang sejuk tenang membuatnya menjadi tempat yang ideal untuk bersantai menikmati keindahan alam yang indah bahari cagar alam yogyakarta
Pantai Goa Cemara,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/154.%20Pantai%20Goa%20Cemara/main/Pantai-Goa-Cemara.jpeg,https://www.google.com/maps/search/Pantai+Goa+Cemara,"Bahari,Cagar Alam",Yogyakarta,4.3,4000.0,pantai goa cemara pantai yang terletak di yogyakarta indonesia pantai terkenal dengan pasir putihnya air laut yang jernih keindahan tebing batu karang yang menjulang tinggi di sepanjang pantai terdapat pepohonan cemara yang memberikan nuansa yang sejuk pantai goa cemara memiliki ombak yang cukup tenang cocok untuk berenang bersantai pengunjung menikmati pemandangan spektakuler mengambil foto indah di tepi pantai yang menawan bahari cagar alam yogyakarta
Pantai Greweng,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/155.%20Pantai%20Greweng/main/Pantai-Greweng.jpg,https://www.google.com/maps/search/Pantai+Greweng,"Bahari,Cagar Alam",Yogyakarta,4.6,5000.0,di kabupaten gunungkidul tidak sulit memilih pantai yang sepi indah pantai greweng yang berada di kecamatan girisubo satu di antaranya tidak cantik pantai dikenal destinasi untuk berkemah siapkan energi untuk mencapai lokasinya yang terpencil bahari cagar alam yogyakarta
Pantai Indrayanti ,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/156.%20Pantai%20Indrayanti/main/20160709111429-transformed.jpeg,https://www.google.com/maps/search/Pantai+Indrayanti+,"Bahari,Cagar Alam",Yogyakarta,4.5,10000.0,pantai indrayanti menawarkan keindahan alam yang menakjubkan hamparan pasir birunya laut menjadi pesona yang tiada dua pantai indrayanti merupakan salah satu tempat wisata yogyakarta yang menjadi rekomendasi bagi wisatawan merasa jenuh di malioboro pantai menjadi pilihannya bahari cagar alam yogyakarta
Pantai Jogan,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/157.%20Pantai%20Jogan/main/Pantai-Jogan-Gunungkidul-1.jpg,https://www.google.com/maps/search/Pantai+Jogan,"Bahari,Cagar Alam",Yogyakarta,4.4,5000.0,pantai jogan objek wisata pantai yang terletak di dusun duwet purwodadi tepus kabupaten gunungkidul daerah istimewa yogyakarta lokasinya berjarak kurang 74 km dari pusat kota yogyakarta pantai terletak di jajaran pegunungan gunungkidul yang memberikan pemandangan alam tebing air terjun yang mengarah ke laut lepas bahari cagar alam yogyakarta
Pantai Jungwok,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/158.%20Pantau%20Jungwok/main/Pantai-Jungwok.png,https://www.google.com/maps/search/Pantai+Jungwok,"Bahari,Cagar Alam",Yogyakarta,4.6,5000.0,pantai jungwok pantai yang terletak di desa jepitu kecamatan girisubo kabupaten gunungkidul daerah istimewa yogyakarta pantai jungwok merupakan salah satu pantai yang memiliki panorama yang indah dengan pasir putih yang khas dari pantai di gunung kidul pantai jungwok terletak di sebelah timur pantai wediombo di sebelah barat pantai ngusalan jarak pantai jungwok dari kota wonosari sekitar 40 km akses jalan menuju pantai jungwook cukup sulit dikarenakan jalan yang diaspal pantai jungwok sering menjadi destinasi wisata tempatnya yang nyaman untuk berkemah bahari cagar alam yogyakarta
Pantai Kesirat,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/159.%20Pantai%20Kesirat/main/Pantai-Kesirat%20(1).jpg,https://www.google.com/maps/search/Pantai+Kesirat,"Bahari,Cagar Alam",Yogyakarta,4.6,5000.0,umumnya pantai identik dengan pasirnya pantai kesirat memiliki keunikan tersendiri yang anda temukan disini pantai kesirat tidak memiliki pasir anda menemukan tebing tebing yang memeiliki struktur yang cantik anda kana menikmati pantai di atasnya tempat cocok untuk menikmati sunset keindahan pantai membuat orang tidak melupakannya seperti janji mantan hehee pantai kesirat memiliki spot spot foto yang instagramable banget cocok sekali untuk yang suka berfoto keunikan yang menjadi ciri khas dari wisata pantai kesirat hadirnya pohon yang tampak berdiri kokoh yang menjadi ikon dari tempat wisata wisatawan yang memanfaatkan pohon latar belakang foto bahari cagar alam yogyakarta
Pantai Krakal,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/160.%20Pantai%20Krakal/main/pantai-krakal.jpg,https://www.google.com/maps/search/Pantai+Krakal,"Bahari,Cagar Alam",Yogyakarta,4.5,10000.0,pantai krakal merupakan pantai strategis untuk singgah selain menikmati panorama laut wisatawan mencicipi kuliner laut terdapat icon berupa bangunan berbentuk ikan diatas bukit yang sering dijadikan tempat foto bahari cagar alam yogyakarta
Pantai Nglambor,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/161.%20Pantai%20Nglambor/main/11dbe584f41e5c87bb693df8e1cf36ad.jpg,https://www.google.com/maps/search/Pantai+Nglambor,"Bahari,Cagar Alam",Yogyakarta,4.4,10000.0,pantai nglambor pantai eksotis yang terletak di kelurahan purwodadi kecamatan tepus gunung kidul daerah istimewa yogyakarta lokasinya persis di sebelah barat dari pantai siung sebelah timur dari pantai jogan jaraknya kurang 74 km dari pusat kota jogja pantai menawarkan panorama pantai yang indah terdapat dua batu karang besar yang menyerupai kura kura persis di depan teluknya nair lautnya yang jernih menjadikan pengunjung dengan leluasa melihat karang rumput laut ikan dengan warna berkejaran aneka biota laut dari permukaan air pengunjung melakukan snorkeling berenang di pantai khawatir tergulung ombak besar memang lokasinya pantainya yang berada di teluk seringkali pengunjung berasal dari luar kota bahkan luar negeri seperti turis dari belanda prancis singapura bahari cagar alam yogyakarta
Pantai Ngrenehan,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/162.%20Pantai%20Ngrenehan/main/Pantai-Ngrenehan.jpg,https://www.google.com/maps/search/Pantai+Ngrenehan,"Bahari,Cagar Alam",Yogyakarta,4.4,3000.0,pantai ngrenehan merupakan npantai nelayan terletak di desa kanigoro nkecamatan saptosari kurang 30 km di sebelah selatan kota wonosari pantai berupa teluk yang dikelilingi hamparan perbukitan kapur memiliki panorama yang memukau dengan deburan ombak menerpa pasir putih wisatawan menyaksikan aktivitas kegiatan nelayan menikmati ikan siap saji membawa ikan segar bahari cagar alam yogyakarta
Pantai Nguluran,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/163.%20Pantai%20Nguluran/main/pantai-nguyahan-by-%40chills_afz.jpg,https://www.google.com/maps/search/Pantai+Nguluran,"Bahari,Cagar Alam",Yogyakarta,4.1,10000.0,di pantai nguluran anda melihat hamparan laut luas spot foto fasilitas adanya di atas tebing sekitar belasan meter dari permukaan air pantai spot favorit di resort pantai teras kaca teras kaca dijadikan spot selfie dengan latar belakang pantai pengunjung mendapatkan foto yang bagus indah untuk dipajang di ig fb media sosial apalagi foto diambil sunset berfoto di teras kaca pengunjung merasakan sensasi yang menegangkan sensasi tegang timbul akibat teras kaca yang tepat berdiri di atas pinggir laut sensasi yang timbul seperti berjalan di atas seutas tali ketingian belasan meter di atas air laut tidak perlu kuatir pihak pengelola menjamin keselematan pengunjung sepanjang tidak melanggar peraturan yang di buat pihak pengelola bahari cagar alam yogyakarta
Pantai Parangtritis,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/164.%20Pantai%20Parangtritis/main/Dusk_till_dawn_(cropped).jpg,https://www.google.com/maps/search/Pantai+Parangtritis,"Bahari,Cagar Alam",Yogyakarta,4.5,10000.0,pantai parangtritis tempat wisata yang terletak di desa parangtritis kretek kabupaten bantul daerah istimewa yogyakarta jaraknya kurang 27 km dari pusat kota yogyakarta pantai boleh terbilang salah satu destinasi wisata terkenal di yogyakarta paling favorit diantara wisatawan sejak lama bahkan pantai parangtritis telah menjadi ikon pariwisata di yogyakarta pantai parangtritis mempunyai nilai simbolis yang merupakan garis yang bersifat magis yang menghubungkan panggung krapyak keraton yogyakarta tugu yogyakarta gunung merapi yang dikenal garis imajiner yogyakarta npantai yang terletak di sisi timur pantai parangkusumo terkenal diantara wisatawan memiliki legenda yang melekat dengan ratu kidul penguasa laut selatan keindahannya pantai merupakan pantai yang cukup luas di yogyakarta berbeda dengan pantai pantai di kawasan yogyakarta lainya seperti pantai di gunungkidul yang ukurannya relatif kecil bahari cagar alam yogyakarta
Pantai Patihan,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/165.%20Pantai%20Patihan/main/24054.jpg,https://www.google.com/maps/search/Pantai+Patihan,"Bahari,Cagar Alam",Yogyakarta,4.1,5000.0,pantai terletak di daerah srigading sanden cukup dekat dengan pantai goa cemara tempatnya asyik banget buat foto foto nggak beda jauh dengan pandasari bahari cagar alam yogyakarta
Pantai Sadranan,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/166.%20Pantai%20Sadranan/main/pantai-yang-bersih.jpg,https://www.google.com/maps/search/Pantai+Sadranan,"Bahari,Cagar Alam",Yogyakarta,4.6,10000.0,pantai sadranan jogja butiran intan permata tersembunyi yang tiba tiba memunculkan diri dari tumpukan harta karun deretan pantai pantai indah di jogja seperti halnya pantai pantai di kawasan selatan jogja pantai sadranan memiliki ciri khas pasir putih dengan karang koral di area sangaet dekat dengan bibir pantai pasir putih mengingatkan pantai terkenal semacam kuta di bali mandalika di lombok pantai di gunung kidul punya kelebihan dari 2 pantai terkenal terdapatnya koral karang di pantai selain pantai terbilang sepi kedua kelebihan membuat pengunjung benar benar menikmati keasrian pantai terganggu hiruk pikuknya manusia bahari cagar alam yogyakarta
Pantai Samas ,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/167.%20Pantai%20Samas/main/Daya-Tarik-Pantai-Samas.png,https://www.google.com/maps/search/Pantai+Samas+,"Bahari,Cagar Alam",Yogyakarta,4.0,4000.0,pantai samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur pantai parangtritis lokasi pantai samas kurang 14 km arah selatan kota bantul sekitar 35 km dari pusat kota yogyakarta tepatnya di desa srigading kecamatan sanden kabupaten bantul daerah istimewa yogyakarta bahari cagar alam yogyakarta
Pantai Sedahan,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/168.%20Pantai%20Sedahan/main/Berkemah-di-Pantai-Sedahan.jpg,https://www.google.com/maps/search/Pantai+Sedahan,"Bahari,Cagar Alam",Yogyakarta,4.6,5000.0,pantai sedahan memiliki garis pantai yang cukup panjang cukup luas untuk dijadikan arena bermain kedua sisi pantai terdapat tebing karang yang mengapit pantai menjorok ke tengah laut pantai sedahan mempunyai deburan ombak yang khas laut selatan hamparan pasir putih dengan butiran butiran yang halus air biru kehijauan yang bening segar berkilauan teritampa cahaya matahari menghipnotis siapa untuk bermain air menceburkan diri di pantai tersebut tetapi pengunjung tetap berhati hati pantai selatan selalu berarus berombak kuat maka pengunjung tidak disarankan untuk berenang terlalu jauh dari daratan pantai sedahan dikenal orang lokasi memancing yang menyenangkan pengunjung yang rela menyempatkan datang jauh jauh untuk memancing ikan di pantai sedahan bahari cagar alam yogyakarta
Pantai Siung,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/169.%20Pantai%20Siung/main/info-wisata-pantai-siung-jogja-transformed.jpeg,https://www.google.com/maps/search/Pantai+Siung,"Bahari,Cagar Alam",Yogyakarta,4.6,10000.0,pantai siung yang terletak di gunungkidul yogyakarta merupakan surga bagi pecinta pantai pendaki dengan pasir putih yang bersih air laut yang jernih pantai menawarkan pemandangan yang memesona selain pantai terkenal dengan tebing tebing batu karang yang indah yang menjadi favorit bagi pendaki penggemar panjat tebing di pantai siung pengunjung menikmati keindahan alam yang spektakuler bersantai di tepi pantai mencoba kegiatan menantang seperti panjat tebing bahari cagar alam yogyakarta
